host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
258421972,1,10,1.31017,103.85398,2,24,2,1,20190525,0.31,1,0
148489389,1,20,1.30961,103.85738,3,190,1,12,20190728,3.08,3,71
206696856,1,20,1.30289,103.86185,3,300,2,6,20190807,1.88,6,359
8200399,1,7,1.31579,103.89064,2,60,7,1,20190512,0.28,10,73
158241795,1,11,1.29108,103.77172,2,50,10,0,-1,-1.0,1,261
258477842,1,10,1.3068,103.85178,1,25,1,14,20190827,3.41,10,157
258483564,1,21,1.32554,103.84959,3,150,90,0,-1,-1.0,1,179
258477842,1,10,1.30694,103.85141,1,50,1,2,20190806,0.59,10,353
258477842,1,10,1.30557,103.85297,2,199,1,7,20190817,2.14,10,322
258477842,1,10,1.30748,103.85335,2,150,1,11,20190824,3.03,10,198
258477842,1,10,1.30692,103.85112,2,119,1,1,20190721,0.77,10,282
258477842,1,10,1.30618,103.8527,2,350,1,2,20190615,0.6,10,327
96718721,1,18,1.29649,103.82718,2,199,7,1,20190627,0.48,1,365
3234859,1,10,1.30324,103.86057,2,110,1,8,20190817,2.31,9,138
3234859,1,20,1.30444,103.86159,2,90,1,19,20190822,5.0,9,292
246976048,4,12,1.35049,103.86473,2,50,1,8,20190705,2.07,1,0
3234859,1,10,1.303,103.86012,2,85,1,14,20190823,3.93,9,144
211434562,1,10,1.30905,103.85573,3,550,1,1,20190526,0.32,64,365
225311799,1,5,1.28252,103.83463,3,146,1,3,20190812,1.76,30,220
211434562,1,10,1.3044,103.85103,2,140,1,0,-1,-1.0,64,365
8948251,1,16,1.28496,103.84215,2,99,90,0,-1,-1.0,83,326
101040883,3,4,1.31235,103.92312,3,199,1,7,20190813,2.53,6,303
5581515,1,10,1.30127,103.85345,3,165,5,3,20190701,1.05,2,0
258870082,3,4,1.30725,103.91176,2,44,5,2,20190716,0.56,4,180
45425016,1,7,1.31594,103.88772,3,165,1,13,20190812,3.79,2,120
97878860,1,20,1.30969,103.86086,2,50,18,1,20190530,0.33,59,359
258477842,1,10,1.30601,103.85314,1,25,1,9,20190819,2.33,10,341
58692882,1,22,1.27702,103.84678,3,268,2,7,20190809,2.47,12,21
257752883,2,9,1.34102,103.69103,2,94,3,0,-1,-1.0,4,364
60024674,1,21,1.31743,103.84506,3,135,90,0,-1,-1.0,5,213
60024674,1,21,1.31746,103.84434,3,115,90,0,-1,-1.0,5,189
1214246,2,30,1.38139,103.75942,3,181,1,2,20190715,0.76,1,8
211434562,1,10,1.30738,103.85404,2,131,1,1,20190606,0.36,64,365
55611829,1,5,1.28588,103.83444,3,150,3,1,20190509,0.27,15,23
55611829,1,16,1.28159,103.84667,3,160,3,3,20190627,1.0,15,47
51210880,1,10,1.30055,103.84606,2,85,2,0,-1,-1.0,1,359
258683264,1,20,1.31501,103.85902,2,35,2,0,-1,-1.0,1,0
219550151,1,20,1.32836,103.86523,3,287,4,0,-1,-1.0,113,266
8948251,1,7,1.31442,103.88053,2,40,18,1,20190809,1.0,83,359
20874965,1,13,1.30757,103.89601,2,56,1,11,20190808,3.37,8,67
66406177,5,31,1.35297,103.8209,3,125,30,0,-1,-1.0,274,292
66406177,2,34,1.33445,103.74291,3,144,30,0,-1,-1.0,274,254
189326474,1,28,1.29996,103.84645,3,368,7,10,20190725,2.56,10,157
259365784,4,32,1.38583,103.89475,3,119,1,5,20190825,3.66,1,85
259428299,2,34,1.34828,103.73021,2,44,4,1,20190518,0.29,1,122
209913841,1,7,1.3133,103.8852,3,300,3,0,-1,-1.0,157,265
209913841,1,7,1.31131,103.8871,3,300,3,0,-1,-1.0,157,319
209913841,1,20,1.32802,103.86404,3,287,3,0,-1,-1.0,157,263
201775246,1,20,1.31042,103.86178,2,60,28,0,-1,-1.0,48,355
117734470,1,21,1.32712,103.84425,2,169,4,5,20190807,1.5,8,80
209913841,1,8,1.29435,103.84159,3,200,84,0,-1,-1.0,157,365
209913841,1,10,1.30241,103.84879,3,269,3,0,-1,-1.0,157,76
209913841,1,7,1.31218,103.87961,3,156,3,0,-1,-1.0,157,105
29420853,1,10,1.30218,103.8482,3,268,3,3,20190731,0.79,141,246
211434562,1,10,1.30752,103.85576,2,119,1,0,-1,-1.0,64,365
58692882,1,24,1.2882,103.8477,3,287,2,1,20190519,0.29,12,35
251882225,1,10,1.30888,103.8538,2,25,2,1,20190514,0.28,1,0
211434562,1,10,1.30914,103.85517,2,100,1,1,20190804,1.0,64,365
257752883,2,9,1.33908,103.70645,2,81,90,0,-1,-1.0,4,364
92266851,2,30,1.37675,103.75031,2,33,3,0,-1,-1.0,1,345
1439258,1,11,1.28065,103.78568,2,87,3,1,20190708,0.58,32,361
258870082,1,7,1.31481,103.88288,1,28,5,2,20190708,1.03,4,90
211434562,1,10,1.30449,103.84927,2,150,1,0,-1,-1.0,64,365
2987679,4,17,1.40376,103.90501,2,60,1,9,20190819,2.57,1,45
250510187,1,20,1.30347,103.86179,3,181,2,2,20190519,0.55,7,208
43591543,1,22,1.28105,103.84893,3,428,5,8,20190823,2.18,15,155
43591543,5,36,1.41718,103.83231,3,137,10,4,20190812,1.45,15,135
260055803,1,24,1.29198,103.83445,3,150,1,0,-1,-1.0,1,61
219550151,1,7,1.31342,103.88682,3,349,3,2,20190622,0.76,113,0
219550151,1,10,1.30264,103.84738,3,287,5,0,-1,-1.0,113,300
219550151,1,10,1.29946,103.8514,3,208,6,1,20190809,1.0,113,294
219550151,1,21,1.32403,103.85255,3,199,7,0,-1,-1.0,113,365
15655586,1,7,1.31325,103.88445,2,100,6,1,20190813,1.0,12,60
12097664,4,26,1.38051,103.84408,2,62,2,1,20190729,1.0,1,164
159804766,1,20,1.32145,103.8637,3,150,7,1,20190507,0.26,79,335
260097424,1,20,1.31618,103.85926,2,24,2,1,20190513,0.28,1,0
49380207,1,16,1.28468,103.8416,2,87,3,6,20190813,2.07,7,356
209913841,1,21,1.32489,103.84878,3,281,14,0,-1,-1.0,157,365
219550151,1,20,1.31278,103.85333,3,199,3,0,-1,-1.0,113,365
15655586,1,20,1.31138,103.85729,3,160,29,1,20190804,1.0,12,78
15655586,1,20,1.31178,103.85753,3,143,29,2,20190731,0.73,12,79
15655586,1,20,1.31113,103.85721,3,149,29,0,-1,-1.0,12,89
15655586,1,20,1.31297,103.85888,3,149,29,5,20190612,1.49,12,60
15655586,1,20,1.31343,103.85744,3,175,7,0,-1,-1.0,12,88
257752883,2,9,1.35435,103.72264,2,90,3,0,-1,-1.0,4,364
1725521,1,7,1.31353,103.88613,3,199,2,0,-1,-1.0,16,312
257110791,3,4,1.30903,103.91911,2,35,1,21,20190823,5.78,3,71
238709651,1,10,1.30328,103.85224,3,319,2,3,20190714,1.22,3,243
211434562,1,10,1.3044,103.84936,2,90,1,0,-1,-1.0,64,365
126446203,2,33,1.29244,103.76771,2,51,90,0,-1,-1.0,2,363
219550151,1,21,1.32834,103.84745,3,208,7,0,-1,-1.0,113,365
219550151,1,21,1.32818,103.84714,3,208,7,0,-1,-1.0,113,365
239242652,1,18,1.29252,103.83126,3,132,2,7,20190810,1.86,25,294
159804766,1,7,1.31171,103.88568,3,389,3,0,-1,-1.0,79,319
35666883,1,13,1.3025,103.90167,2,100,1,10,20190813,5.66,7,363
239242652,1,24,1.29323,103.83132,3,132,1,9,20190729,2.73,25,262
239242652,1,5,1.28551,103.83334,3,229,2,0,-1,-1.0,25,293
24038248,4,12,1.38321,103.86789,2,56,3,5,20190814,1.67,5,38
225311799,1,5,1.28193,103.83172,3,125,1,2,20190727,1.43,30,292
209913841,1,10,1.30194,103.84869,3,260,3,1,20190806,1.0,157,246
244876568,1,20,1.31573,103.85524,3,219,2,7,20190813,2.56,2,340
219550151,1,20,1.31517,103.85716,3,128,4,1,20190518,0.29,113,356
219550151,1,8,1.29443,103.83773,3,249,5,1,20190806,1.0,113,300
219550151,1,20,1.31474,103.85756,3,149,4,0,-1,-1.0,113,365
219550151,1,10,1.29957,103.85141,3,287,5,3,20190716,0.89,113,270
259938828,1,10,1.30189,103.84804,3,190,1,5,20190822,2.14,1,139
42295661,1,10,1.30947,103.85389,3,131,2,7,20190825,2.88,8,328
28004549,1,20,1.30937,103.87062,3,211,3,18,20190822,4.86,6,114
244876568,1,10,1.30123,103.86125,3,310,2,8,20190808,2.38,2,320
44250196,1,22,1.29069,103.85004,3,486,1,4,20190706,1.08,1,90
256900612,1,5,1.27013,103.82044,2,89,1,11,20190825,5.59,1,57
147423943,2,30,1.39236,103.74159,2,40,7,0,-1,-1.0,1,358
51089157,1,18,1.31475,103.82871,2,50,1,1,20190523,0.31,1,0
260100811,1,7,1.31592,103.89739,3,100,2,0,-1,-1.0,24,51
260491160,1,20,1.31541,103.85951,2,33,2,0,-1,-1.0,1,0
20416674,1,22,1.27523,103.84536,3,381,2,17,20190819,4.68,2,323
66406177,1,16,1.27598,103.84399,3,156,7,1,20190630,0.5,274,3
66406177,1,22,1.27515,103.84504,3,194,8,1,20190628,0.48,274,0
42295661,1,10,1.30925,103.85271,3,181,3,5,20190823,2.14,8,259
219550151,1,10,1.29965,103.85091,3,168,4,0,-1,-1.0,113,365
182179441,3,4,1.32177,103.92133,2,50,1,1,20190605,0.35,2,34
260100811,1,7,1.314,103.8981,3,100,2,0,-1,-1.0,24,41
260100811,1,7,1.31576,103.89674,3,100,2,0,-1,-1.0,24,40
260100811,1,7,1.31571,103.89862,3,100,2,0,-1,-1.0,24,65
260100811,1,7,1.31418,103.89859,3,200,2,0,-1,-1.0,24,43
260100811,1,7,1.31473,103.89683,3,200,2,0,-1,-1.0,24,52
260100811,1,7,1.3142,103.89904,3,200,2,0,-1,-1.0,24,49
260100811,1,7,1.31594,103.89709,3,200,2,0,-1,-1.0,24,55
260100811,1,7,1.31579,103.89698,3,181,2,0,-1,-1.0,24,48
260100811,1,7,1.3143,103.89829,3,181,2,0,-1,-1.0,24,45
260100811,1,7,1.31561,103.89762,3,181,2,0,-1,-1.0,24,52
260100811,1,7,1.3144,103.89677,3,181,2,0,-1,-1.0,24,45
260100811,1,7,1.31009,103.87786,3,200,2,0,-1,-1.0,24,336
260100811,1,7,1.31258,103.8854,3,200,2,1,20190720,0.75,24,337
260100811,1,7,1.31044,103.87766,3,200,2,0,-1,-1.0,24,317
260100811,1,7,1.31012,103.87751,3,200,2,0,-1,-1.0,24,317
260100811,1,7,1.30996,103.87744,3,200,2,0,-1,-1.0,24,290
260100811,1,7,1.31026,103.87629,3,200,2,0,-1,-1.0,24,319
260100811,1,7,1.31101,103.87777,3,287,2,0,-1,-1.0,24,347
260100811,1,7,1.31005,103.87687,3,287,2,0,-1,-1.0,24,322
260100811,1,7,1.31139,103.87741,3,287,2,0,-1,-1.0,24,317
260100811,1,7,1.31153,103.87761,3,287,2,0,-1,-1.0,24,299
260100811,1,7,1.31146,103.87633,3,287,2,1,20190719,0.73,24,305
260100811,1,7,1.31006,103.87605,3,287,2,0,-1,-1.0,24,333
209913841,1,6,1.30592,103.84713,3,162,15,0,-1,-1.0,157,365
219550151,1,7,1.3105,103.87808,3,300,3,0,-1,-1.0,113,180
219550151,1,7,1.30987,103.87634,3,250,3,1,20190804,1.0,113,359
258510661,1,20,1.31551,103.85752,2,49,2,1,20190518,0.29,1,0
261011015,1,21,1.32392,103.8524,3,189,1,3,20190803,1.17,1,111
261076759,1,5,1.27751,103.83076,2,50,2,1,20190712,0.63,1,179
119613097,1,10,1.30879,103.85406,3,550,1,0,-1,-1.0,27,365
119613097,1,10,1.30918,103.85426,3,450,1,1,20190706,0.56,27,365
6315161,2,34,1.34293,103.73366,2,50,5,2,20190805,0.74,1,0
5864323,1,5,1.29026,103.82704,3,319,1,2,20190623,0.75,4,346
2413412,1,16,1.28365,103.84336,2,49,90,1,20190608,0.37,112,354
1792409,1,20,1.32318,103.86506,2,49,5,2,20190731,0.66,1,14
261277453,5,29,1.44283,103.82652,2,28,90,0,-1,-1.0,1,157
258477842,1,10,1.30734,103.85279,1,24,1,10,20190825,2.97,10,332
258477842,1,10,1.30737,103.85197,1,25,1,4,20190809,1.41,10,335
17364350,4,19,1.36737,103.87591,3,100,30,0,-1,-1.0,1,3
167203844,1,25,1.30034,103.84194,3,135,3,2,20190819,2.0,1,75
256626330,1,21,1.32438,103.85423,2,53,3,1,20190813,1.0,2,75
261335988,1,20,1.31681,103.85902,2,49,2,0,-1,-1.0,1,0
8948251,1,20,1.31037,103.86016,2,49,18,0,-1,-1.0,83,359
261368133,1,20,1.31527,103.85752,2,22,2,1,20190616,0.41,1,0
201775246,1,16,1.28343,103.84225,2,49,90,0,-1,-1.0,48,335
5981430,1,20,1.318,103.85149,3,600,1,0,-1,-1.0,1,0
29420853,1,21,1.32391,103.85403,3,200,9,1,20190521,0.3,141,260
201034613,1,20,1.32031,103.86509,3,287,20,0,-1,-1.0,67,365
201034613,1,20,1.32056,103.86547,3,287,20,0,-1,-1.0,67,365
201034613,1,20,1.3223,103.86423,3,287,20,0,-1,-1.0,67,365
201034613,1,20,1.32071,103.86484,3,300,20,0,-1,-1.0,67,365
201034613,1,21,1.32701,103.84266,3,287,20,0,-1,-1.0,67,365
201034613,1,21,1.32867,103.84405,3,287,20,0,-1,-1.0,67,365
201034613,1,21,1.32572,103.8501,3,285,20,0,-1,-1.0,67,352
201034613,1,10,1.29958,103.85106,3,287,20,0,-1,-1.0,67,362
201034613,1,10,1.29933,103.85037,3,281,20,0,-1,-1.0,67,365
201034613,1,10,1.30117,103.85032,3,287,21,0,-1,-1.0,67,362
201034613,1,20,1.32849,103.86548,3,290,20,0,-1,-1.0,67,365
29420853,1,7,1.31204,103.8851,3,274,3,1,20190720,0.75,141,261
201034613,1,10,1.3011,103.84981,3,200,20,1,20190615,0.4,67,344
29420853,1,7,1.31105,103.88538,3,268,3,1,20190724,0.83,141,311
29420853,1,20,1.32776,103.86561,3,237,7,1,20190723,0.81,141,263
126737279,1,24,1.28902,103.84648,3,319,2,3,20190705,1.25,3,28
261571173,1,20,1.31692,103.85803,2,42,2,2,20190527,0.59,1,0
8948251,1,16,1.2838,103.84349,2,49,90,0,-1,-1.0,83,354
201034613,1,20,1.31359,103.85334,3,140,20,0,-1,-1.0,67,365
82725172,1,5,1.27434,103.83583,2,78,2,0,-1,-1.0,9,355
258477842,1,10,1.30599,103.85117,1,49,1,4,20190725,1.43,10,346
201034613,1,10,1.30119,103.84701,3,287,3,0,-1,-1.0,67,76
201034613,1,20,1.31331,103.85347,3,137,3,0,-1,-1.0,67,340
201034613,1,20,1.31441,103.85304,3,137,3,0,-1,-1.0,67,325
201775246,1,16,1.285,103.84143,2,49,90,0,-1,-1.0,48,354
261743004,1,10,1.31023,103.85367,2,25,2,4,20190729,1.56,1,0
106363186,3,4,1.32042,103.92261,3,400,2,0,-1,-1.0,2,47
40375333,1,7,1.31777,103.88052,2,78,4,0,-1,-1.0,3,333
219550151,1,10,1.30141,103.84876,3,299,5,1,20190716,0.68,113,358
50483261,2,9,1.34084,103.70305,2,51,1,0,-1,-1.0,1,0
6609641,1,18,1.31591,103.8264,3,181,7,2,20190817,0.92,19,300
261935829,1,18,1.29438,103.82956,3,222,1,4,20190825,1.76,1,138
31464513,1,21,1.32641,103.84998,3,181,4,2,20190618,0.73,114,334
8492007,1,21,1.32547,103.85055,3,158,14,3,20190710,1.1,203,365
2413412,1,7,1.31421,103.88193,2,58,18,0,-1,-1.0,112,353
152267975,5,31,1.35262,103.81935,3,149,5,1,20190710,0.6,11,0
8492007,1,7,1.31215,103.88603,3,300,3,0,-1,-1.0,203,315
66406177,1,21,1.31731,103.84729,3,189,3,5,20190729,2.14,274,360
156409670,5,31,1.35133,103.81942,3,299,3,0,-1,-1.0,78,364
66406177,1,21,1.3181,103.84673,3,189,3,0,-1,-1.0,274,362
66406177,1,21,1.31979,103.84685,3,219,3,1,20190706,0.56,274,350
261545672,1,10,1.30948,103.85549,2,25,2,1,20190720,0.75,1,26
248870187,1,16,1.27654,103.84104,2,169,1,1,20190604,0.35,1,1
156858505,3,4,1.33766,103.92037,2,44,30,0,-1,-1.0,1,363
210879192,1,2,1.33503,103.79667,2,185,1,0,-1,-1.0,4,73
201775246,1,20,1.31093,103.86015,2,69,18,0,-1,-1.0,48,332
210879192,1,2,1.33341,103.79507,2,450,1,0,-1,-1.0,4,73
262337792,1,8,1.29344,103.83648,2,69,6,8,20190820,2.35,11,194
24425449,2,23,1.37938,103.76425,3,100,5,2,20190620,0.71,1,74
256628983,1,21,1.32855,103.85038,3,215,90,0,-1,-1.0,2,227
951965,3,3,1.36132,103.93392,2,65,1,2,20190721,1.11,2,360
73166292,1,7,1.31655,103.9049,3,75,2,3,20190615,1.02,1,78
209913841,1,15,1.32949,103.86511,3,187,20,0,-1,-1.0,157,365
5864323,1,5,1.28969,103.8277,3,319,1,2,20190819,0.72,4,339
1920667,1,35,1.35891,103.83134,2,44,1,8,20190722,3.2,1,229
211137696,1,2,1.34477,103.76951,3,199,2,3,20190801,1.2,4,346
201034613,1,7,1.31185,103.88513,3,200,28,0,-1,-1.0,67,365
211137696,1,20,1.30363,103.86148,3,219,2,3,20190726,1.58,4,307
58692882,1,22,1.27885,103.85292,3,268,2,2,20190802,0.95,12,12
211137696,1,20,1.30383,103.86288,3,219,2,0,-1,-1.0,4,359
211137696,1,21,1.32076,103.85298,3,219,2,2,20190621,0.8,4,335
66406177,1,21,1.31801,103.8476,3,158,3,1,20190720,0.75,274,358
239009681,3,4,1.30933,103.92491,2,58,2,6,20190818,2.25,2,326
7095710,1,20,1.31636,103.8555,3,94,7,2,20190802,1.62,12,302
186240723,4,19,1.36777,103.87742,2,44,90,1,20190724,0.83,1,358
138720463,1,10,1.30333,103.84668,3,308,18,1,20190813,1.0,8,260
80570036,1,21,1.31521,103.84267,3,239,1,7,20190806,2.28,22,131
45527642,2,33,1.29957,103.76597,2,100,1,0,-1,-1.0,2,90
2413412,1,7,1.31521,103.88079,2,39,18,0,-1,-1.0,112,359
8948251,1,7,1.31433,103.88068,2,39,18,1,20190712,0.63,83,359
44321809,1,5,1.26624,103.81097,3,387,3,1,20190628,0.48,4,49
209913841,1,21,1.32227,103.85245,3,131,20,0,-1,-1.0,157,365
219550151,1,28,1.29476,103.84323,3,208,7,0,-1,-1.0,113,365
201034613,1,10,1.30063,103.84982,3,287,20,0,-1,-1.0,67,365
135756776,2,33,1.30446,103.76575,3,360,6,1,20190712,0.63,22,352
135298846,1,25,1.30073,103.84307,3,350,6,0,-1,-1.0,22,339
135756776,2,33,1.30438,103.76709,3,360,6,1,20190720,0.75,22,353
209913841,1,21,1.32737,103.85024,3,178,3,2,20190806,2.0,157,334
75539321,1,16,1.28305,103.84458,2,90,1,8,20190812,2.79,5,306
209913841,1,21,1.32202,103.85146,3,137,15,0,-1,-1.0,157,365
209913841,1,20,1.31434,103.85588,3,137,40,0,-1,-1.0,157,365
209913841,1,21,1.3264,103.84881,3,137,19,0,-1,-1.0,157,365
209913841,1,21,1.32659,103.84914,3,137,15,1,20190715,0.67,157,342
209913841,5,31,1.35315,103.81875,3,287,20,0,-1,-1.0,157,365
8948251,1,20,1.3116,103.86138,2,49,18,0,-1,-1.0,83,359
201775246,1,20,1.31129,103.86037,2,58,18,0,-1,-1.0,48,334
23722617,1,7,1.31399,103.88628,3,87,20,0,-1,-1.0,84,72
23722617,1,7,1.31476,103.88684,3,90,10,5,20190728,2.17,84,66
23722617,1,7,1.31498,103.88668,3,85,6,3,20190806,1.25,84,71
28788520,1,8,1.29597,103.83417,2,22,90,0,-1,-1.0,7,235
138649185,1,22,1.27349,103.84357,3,165,28,0,-1,-1.0,76,364
10823332,4,19,1.36002,103.88036,2,69,90,1,20190731,1.0,2,363
8492007,1,21,1.32337,103.85358,3,289,30,0,-1,-1.0,203,365
8492007,1,10,1.3014,103.85085,3,289,14,0,-1,-1.0,203,365
8492007,1,7,1.3116,103.88731,3,219,3,0,-1,-1.0,203,327
8492007,1,7,1.31126,103.8852,3,187,3,0,-1,-1.0,203,327
8492007,1,10,1.30152,103.85117,3,281,3,0,-1,-1.0,203,249
263382245,1,20,1.3148,103.85809,2,22,2,1,20190526,0.32,1,0
8492007,1,21,1.32759,103.84923,3,187,3,0,-1,-1.0,203,334
258272068,1,20,1.31925,103.86012,3,219,1,6,20190825,3.0,2,259
201775246,1,7,1.31588,103.88198,2,39,18,1,20190701,0.51,48,359
257748950,4,32,1.39106,103.90179,2,74,14,1,20190730,1.0,1,66
219550151,1,7,1.31128,103.88599,3,237,3,0,-1,-1.0,113,356
66406177,1,22,1.2735,103.84529,3,136,7,1,20190621,0.43,274,0
66406177,1,22,1.2754,103.84705,3,137,7,0,-1,-1.0,274,0
66406177,1,22,1.27519,103.84359,3,136,7,0,-1,-1.0,274,0
66406177,2,33,1.31568,103.75795,3,136,10,0,-1,-1.0,274,0
66406177,5,31,1.35183,103.81964,3,124,7,0,-1,-1.0,274,0
66406177,5,31,1.35229,103.8209,3,125,14,0,-1,-1.0,274,0
66406177,1,20,1.30368,103.86274,3,106,14,0,-1,-1.0,274,0
66406177,1,10,1.30179,103.86121,3,106,7,1,20190613,0.39,274,0
219550151,1,7,1.31179,103.88588,3,199,3,1,20190812,1.0,113,270
8492007,1,20,1.31839,103.85262,3,301,10,0,-1,-1.0,203,365
263581628,1,20,1.3165,103.8592,2,22,2,0,-1,-1.0,1,0
154015448,1,7,1.31528,103.88893,3,175,90,0,-1,-1.0,4,148
45425016,1,7,1.31756,103.88814,3,169,90,0,-1,-1.0,2,270
263589764,1,5,1.28399,103.83206,3,111,1,2,20190813,2.0,3,326
209913841,1,20,1.3156,103.85602,3,131,20,0,-1,-1.0,157,365
209913841,1,21,1.3263,103.85025,3,169,20,0,-1,-1.0,157,365
263604602,3,4,1.32335,103.91496,2,94,2,1,20190714,0.65,1,0
263606288,1,10,1.31094,103.85361,2,25,2,2,20190629,0.95,1,32
209913841,1,21,1.32319,103.85257,3,169,20,0,-1,-1.0,157,365
48307592,2,33,1.30704,103.76222,2,125,15,0,-1,-1.0,4,179
23722617,1,7,1.315,103.88769,3,79,7,4,20190805,1.52,84,69
23722617,1,7,1.31461,103.88645,3,81,6,2,20190808,2.0,84,75
91165081,1,7,1.31482,103.90544,2,51,5,0,-1,-1.0,10,173
263776112,1,10,1.3011,103.85165,3,232,2,2,20190804,0.64,2,50
29420853,1,20,1.3203,103.86262,3,287,20,2,20190801,1.43,141,365
159804766,1,7,1.31253,103.8875,3,287,3,0,-1,-1.0,79,327
159804766,1,7,1.3123,103.88734,3,228,3,0,-1,-1.0,79,327
159804766,1,10,1.30122,103.8499,3,289,3,0,-1,-1.0,79,249
263810361,1,20,1.3153,103.85755,2,22,2,0,-1,-1.0,1,0
32798595,4,19,1.35478,103.88708,3,72,90,0,-1,-1.0,41,279
263831162,1,22,1.2985,103.85678,2,58,2,20,20190822,6.32,5,49
2413412,1,16,1.28337,103.84172,2,58,90,1,20190803,1.0,112,365
34008599,1,6,1.30603,103.84687,3,199,90,0,-1,-1.0,1,179
61762641,1,16,1.28306,103.84327,1,36,1,0,-1,-1.0,6,307
263968334,1,10,1.31082,103.85398,2,24,2,1,20190613,0.39,1,30
61762641,1,16,1.28353,103.84458,2,281,1,0,-1,-1.0,6,365
61762641,1,16,1.28361,103.84294,2,160,1,2,20190728,1.62,6,363
61762641,1,16,1.2831,103.84457,1,36,1,0,-1,-1.0,6,306
152267975,2,34,1.33409,103.73853,3,150,30,0,-1,-1.0,11,92
152267975,2,34,1.33648,103.74188,3,140,5,0,-1,-1.0,11,0
173904781,1,10,1.30161,103.85297,2,69,30,0,-1,-1.0,8,335
173904781,1,10,1.30125,103.85197,2,60,30,1,20190816,1.0,8,55
263831162,1,22,1.29704,103.85787,2,64,2,22,20190816,7.17,5,9
66406177,1,21,1.31932,103.84732,3,168,3,0,-1,-1.0,274,362
126092431,1,6,1.3062,103.83477,2,100,90,1,20190526,0.32,2,363
264191580,1,20,1.31032,103.85696,3,215,1,0,-1,-1.0,2,57
5351046,1,22,1.28006,103.85625,2,115,3,8,20190729,2.64,1,151
264230720,1,24,1.28781,103.8496,2,106,1,5,20190726,1.85,8,339
264230720,1,24,1.28862,103.84868,2,119,1,3,20190730,1.73,8,348
264262177,1,10,1.30286,103.85034,2,56,2,5,20190811,3.0,1,333
264230720,1,24,1.28925,103.84842,1,56,1,6,20190812,1.98,8,351
219550151,1,7,1.31238,103.88742,3,237,3,2,20190719,0.75,113,365
16734568,4,12,1.38446,103.86203,2,56,3,1,20190603,0.34,1,152
42295661,1,10,1.31044,103.85425,3,150,2,4,20190804,1.56,8,357
264436154,1,10,1.30917,103.85516,2,24,2,1,20190629,0.49,1,25
263831162,1,22,1.29863,103.85751,2,57,2,22,20190820,7.86,5,31
16628218,1,5,1.28518,103.83064,3,256,3,2,20190812,2.0,1,2
199311345,1,7,1.31366,103.89306,3,129,1,2,20190814,0.83,1,166
263670986,1,20,1.31687,103.85776,2,22,2,3,20190705,1.13,1,0
263670658,1,20,1.31553,103.85804,2,22,2,3,20190727,1.2,1,0
173904781,1,10,1.30302,103.85361,2,60,30,0,-1,-1.0,8,333
205261995,2,34,1.33597,103.73639,2,44,1,5,20190827,1.95,2,63
263670177,1,20,1.3166,103.85773,2,22,2,3,20190629,1.11,1,0
234870042,1,8,1.29486,103.84122,3,268,5,0,-1,-1.0,28,253
28788520,1,8,1.29732,103.83467,2,35,90,0,-1,-1.0,7,254
29420853,1,21,1.32655,103.84906,3,168,20,1,20190614,0.39,141,365
156409670,1,18,1.31056,103.82572,3,340,4,0,-1,-1.0,78,239
69722535,1,10,1.30074,103.85176,3,240,1,14,20190825,6.67,1,198
263831162,1,22,1.2968,103.85578,2,67,2,24,20190821,8.37,5,58
201775246,1,20,1.31091,103.8637,2,49,28,0,-1,-1.0,48,362
238891646,1,5,1.28414,103.82919,3,185,26,0,-1,-1.0,34,364
238891646,1,8,1.30215,103.83158,3,600,6,0,-1,-1.0,34,364
238891646,1,11,1.29724,103.8049,3,385,3,0,-1,-1.0,34,364
238891646,1,11,1.30406,103.78294,3,281,3,0,-1,-1.0,34,364
238891646,1,16,1.28296,103.84462,3,219,7,0,-1,-1.0,34,364
264978490,4,19,1.35575,103.88796,3,189,1,1,20190531,0.33,1,0
265064904,1,20,1.29565,103.8739,3,168,1,11,20190827,3.98,1,108
201775246,1,16,1.28307,103.84367,2,58,18,0,-1,-1.0,48,350
219550151,1,15,1.32922,103.86847,3,268,5,0,-1,-1.0,113,362
263660673,1,20,1.31497,103.85921,2,22,2,0,-1,-1.0,1,0
11538600,4,32,1.38078,103.90126,2,143,1,0,-1,-1.0,1,90
263650823,1,20,1.31683,103.85736,2,22,2,1,20190701,0.51,1,0
2088819,1,20,1.2965,103.87055,3,294,5,6,20190805,2.43,1,52
8200399,1,21,1.32025,103.84796,2,81,25,0,-1,-1.0,10,362
58558297,2,30,1.40374,103.75135,2,35,5,3,20190806,1.5,2,62
209913841,1,10,1.29947,103.85185,3,308,3,0,-1,-1.0,157,249
265394304,1,20,1.31635,103.85768,2,25,2,1,20190628,0.48,1,0
58692882,1,22,1.28668,103.85253,3,399,2,5,20190823,2.94,12,65
263831162,1,22,1.29867,103.85764,2,75,2,18,20190824,7.4,5,35
8948251,1,16,1.28492,103.84276,2,79,90,1,20190808,1.0,83,356
265554201,1,20,1.31484,103.85886,2,22,2,1,20190629,0.49,1,0
22915511,5,1,1.42736,103.78624,3,100,1,5,20190826,4.55,1,115
41039458,2,34,1.33504,103.7422,3,144,7,2,20190721,1.2,10,0
71585233,1,22,1.27492,103.84505,3,381,1,11,20190826,5.08,5,305
117734470,4,12,1.35107,103.86461,2,87,7,2,20190815,2.0,8,69
